economy_code,economy_name,icp_participation_status,armilar_category,data_status,reason
SLE,Sierra Leone,PARTICIPATING,CP09,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SLE,Sierra Leone,PARTICIPATING,CP10,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SLE,Sierra Leone,PARTICIPATING,CP12,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SLV,El Salvador,PARTICIPATING,CP04,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SLV,El Salvador,PARTICIPATING,CP06,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SLV,El Salvador,PARTICIPATING,CP09,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SLV,El Salvador,PARTICIPATING,CP10,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SLV,El Salvador,PARTICIPATING,CP12,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SOM,Somalia,PARTICIPATING,CP04,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SOM,Somalia,PARTICIPATING,CP06,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SOM,Somalia,PARTICIPATING,CP09,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SOM,Somalia,PARTICIPATING,CP10,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SOM,Somalia,PARTICIPATING,CP12,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SSD,South Sudan,PARTICIPATING,CP04,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SSD,South Sudan,PARTICIPATING,CP06,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SSD,South Sudan,PARTICIPATING,CP09,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SSD,South Sudan,PARTICIPATING,CP10,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SSD,South Sudan,PARTICIPATING,CP12,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
STP,Sao Tome and Principe,PARTICIPATING,CP04,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
STP,Sao Tome and Principe,PARTICIPATING,CP06,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
STP,Sao Tome and Principe,PARTICIPATING,CP09,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
STP,Sao Tome and Principe,PARTICIPATING,CP10,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
STP,Sao Tome and Principe,PARTICIPATING,CP12,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SUR,Suriname,PARTICIPATING,CP04,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SUR,Suriname,PARTICIPATING,CP06,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SUR,Suriname,PARTICIPATING,CP09,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SUR,Suriname,PARTICIPATING,CP10,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SUR,Suriname,PARTICIPATING,CP12,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SYC,Seychelles,PARTICIPATING,CP04,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SYC,Seychelles,PARTICIPATING,CP06,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SYC,Seychelles,PARTICIPATING,CP09,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SYC,Seychelles,PARTICIPATING,CP10,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SYC,Seychelles,PARTICIPATING,CP12,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SYR,Syrian Arab Republic,PARTICIPATING,CP04,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SYR,Syrian Arab Republic,PARTICIPATING,CP06,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SYR,Syrian Arab Republic,PARTICIPATING,CP09,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SYR,Syrian Arab Republic,PARTICIPATING,CP10,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
SYR,Syrian Arab Republic,PARTICIPATING,CP12,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TCD,Chad,PARTICIPATING,CP04,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TCD,Chad,PARTICIPATING,CP06,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TCD,Chad,PARTICIPATING,CP09,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TCD,Chad,PARTICIPATING,CP10,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TCD,Chad,PARTICIPATING,CP12,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TGO,Togo,PARTICIPATING,CP04,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TGO,Togo,PARTICIPATING,CP06,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TGO,Togo,PARTICIPATING,CP09,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TGO,Togo,PARTICIPATING,CP10,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TGO,Togo,PARTICIPATING,CP12,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
THA,Thailand,PARTICIPATING,CP04,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
THA,Thailand,PARTICIPATING,CP06,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
THA,Thailand,PARTICIPATING,CP09,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
THA,Thailand,PARTICIPATING,CP10,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
THA,Thailand,PARTICIPATING,CP12,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TJK,Tajikistan,PARTICIPATING,CP04,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TJK,Tajikistan,PARTICIPATING,CP06,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TJK,Tajikistan,PARTICIPATING,CP09,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TJK,Tajikistan,PARTICIPATING,CP10,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TJK,Tajikistan,PARTICIPATING,CP12,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TTO,Trinidad and Tobago,PARTICIPATING,CP04,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TTO,Trinidad and Tobago,PARTICIPATING,CP06,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TTO,Trinidad and Tobago,PARTICIPATING,CP09,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TTO,Trinidad and Tobago,PARTICIPATING,CP10,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TTO,Trinidad and Tobago,PARTICIPATING,CP12,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TUN,Tunisia,PARTICIPATING,CP04,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TUN,Tunisia,PARTICIPATING,CP06,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TUN,Tunisia,PARTICIPATING,CP09,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TUN,Tunisia,PARTICIPATING,CP10,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TUN,Tunisia,PARTICIPATING,CP12,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TWN,"Taiwan, China",PARTICIPATING,CP04,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TWN,"Taiwan, China",PARTICIPATING,CP06,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TWN,"Taiwan, China",PARTICIPATING,CP09,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TWN,"Taiwan, China",PARTICIPATING,CP10,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TWN,"Taiwan, China",PARTICIPATING,CP12,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TZA,Tanzania,PARTICIPATING,CP04,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TZA,Tanzania,PARTICIPATING,CP06,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TZA,Tanzania,PARTICIPATING,CP09,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TZA,Tanzania,PARTICIPATING,CP10,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
TZA,Tanzania,PARTICIPATING,CP12,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
UGA,Uganda,PARTICIPATING,CP04,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
UGA,Uganda,PARTICIPATING,CP06,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
UGA,Uganda,PARTICIPATING,CP09,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
UGA,Uganda,PARTICIPATING,CP10,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
UGA,Uganda,PARTICIPATING,CP12,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
UKR,Ukraine,PARTICIPATING,CP04,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
UKR,Ukraine,PARTICIPATING,CP06,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
UKR,Ukraine,PARTICIPATING,CP09,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
UKR,Ukraine,PARTICIPATING,CP10,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
UKR,Ukraine,PARTICIPATING,CP12,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
URY,Uruguay,PARTICIPATING,CP04,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
URY,Uruguay,PARTICIPATING,CP06,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
URY,Uruguay,PARTICIPATING,CP09,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
URY,Uruguay,PARTICIPATING,CP10,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
URY,Uruguay,PARTICIPATING,CP12,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
UZB,Uzbekistan,PARTICIPATING,CP04,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
UZB,Uzbekistan,PARTICIPATING,CP06,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
UZB,Uzbekistan,PARTICIPATING,CP09,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
UZB,Uzbekistan,PARTICIPATING,CP10,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
UZB,Uzbekistan,PARTICIPATING,CP12,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
VCT,St. Vincent and the Grenadines,PARTICIPATING,CP04,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
VCT,St. Vincent and the Grenadines,PARTICIPATING,CP06,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
VCT,St. Vincent and the Grenadines,PARTICIPATING,CP09,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
VCT,St. Vincent and the Grenadines,PARTICIPATING,CP10,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
VCT,St. Vincent and the Grenadines,PARTICIPATING,CP12,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
VGB,British Virgin Islands,PARTICIPATING,CP04,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
VGB,British Virgin Islands,PARTICIPATING,CP06,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
VGB,British Virgin Islands,PARTICIPATING,CP09,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
VGB,British Virgin Islands,PARTICIPATING,CP10,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
VGB,British Virgin Islands,PARTICIPATING,CP12,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
VNM,Viet Nam,PARTICIPATING,CP04,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
VNM,Viet Nam,PARTICIPATING,CP06,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
VNM,Viet Nam,PARTICIPATING,CP09,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
VNM,Viet Nam,PARTICIPATING,CP10,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
VNM,Viet Nam,PARTICIPATING,CP12,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
XKX,Kosovo,PARTICIPATING,CP04,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
XKX,Kosovo,PARTICIPATING,CP06,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
XKX,Kosovo,PARTICIPATING,CP09,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
XKX,Kosovo,PARTICIPATING,CP10,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
XKX,Kosovo,PARTICIPATING,CP12,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
ZAF,South Africa,PARTICIPATING,CP04,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
ZAF,South Africa,PARTICIPATING,CP06,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
ZAF,South Africa,PARTICIPATING,CP09,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
ZAF,South Africa,PARTICIPATING,CP10,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
ZAF,South Africa,PARTICIPATING,CP12,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
ZMB,Zambia,PARTICIPATING,CP04,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
ZMB,Zambia,PARTICIPATING,CP06,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
ZMB,Zambia,PARTICIPATING,CP09,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
ZMB,Zambia,PARTICIPATING,CP10,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
ZMB,Zambia,PARTICIPATING,CP12,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
ZWE,Zimbabwe,PARTICIPATING,CP04,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
ZWE,Zimbabwe,PARTICIPATING,CP06,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
ZWE,Zimbabwe,PARTICIPATING,CP09,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
ZWE,Zimbabwe,PARTICIPATING,CP10,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
ZWE,Zimbabwe,PARTICIPATING,CP12,UNAVAILABLE,MISSING_STRICT_HOUSEHOLD_NOMINAL_EXPENDITURE_FROM_OECD_UNSD_OR_EUROSTAT
AFG,Afghanistan,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP01,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
AFG,Afghanistan,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP02,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
AFG,Afghanistan,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP03,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
AFG,Afghanistan,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP04,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
AFG,Afghanistan,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP05,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
AFG,Afghanistan,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP06,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
AFG,Afghanistan,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP07,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
AFG,Afghanistan,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP08,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
AFG,Afghanistan,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP09,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
AFG,Afghanistan,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP10,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
