STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,SECTOR,COUNTERPART_SECTOR,TRANSACTION,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,TIME_PERIOD,OBS_VALUE,REF_YEAR_PRICE,CONF_STATUS,DECIMALS,OBS_STATUS,UNIT_MULT,CURRENCY
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP052,XDC,V,N,T0500,2021,2972.7,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP062,XDC,V,N,T0500,2021,22088.4,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP091,XDC,V,N,T0500,2021,8527.2,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP012,XDC,V,N,T0500,2021,13807.3,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP074,XDC,V,N,T0500,2021,3650.3,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP044,XDC,V,N,T0500,2021,21130.9,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP055,XDC,V,N,T0500,2021,4832.5,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP07,XDC,V,N,T0500,2021,150159.2,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP133,XDC,V,N,T0500,2021,19595.4,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP01,XDC,V,N,T0500,2021,162366.3,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP097,XDC,V,N,T0500,2021,11199.8,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP11,XDC,V,N,T0500,2021,78791.8,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP131,XDC,V,N,T0500,2021,30269.3,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP103,XDC,V,N,T0500,2021,96.2,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP011,XDC,V,N,T0500,2021,148559,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP092,XDC,V,N,T0500,2021,15917.7,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP095,XDC,V,N,T0500,2021,791.7,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP063,XDC,V,N,T0500,2021,6029.2,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP061,XDC,V,N,T0500,2021,19709.9,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP121,XDC,V,N,T0500,2021,64960.7,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP083,XDC,V,N,T0500,2021,35641.4,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP042,XDC,V,N,T0500,2021,203828.7,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP101,XDC,V,N,T0500,2021,589.2,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP104,XDC,V,N,T0500,2021,3452.1,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP056,XDC,V,N,T0500,2021,14765.4,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP132,XDC,V,N,T0500,2021,12548.5,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,_T,XDC,V,N,T0500,2021,1271245.1,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP054,XDC,V,N,T0500,2021,4579.2,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP06,XDC,V,N,T0500,2021,51790.9,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP105,XDC,V,N,T0500,2021,4628.4,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP024,XDC,V,N,T0500,2021,4477.4,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP102,XDC,V,N,T0500,2021,752.4,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP05,XDC,V,N,T0500,2021,57976.9,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP071,XDC,V,N,T0500,2021,35054.2,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP04,XDC,V,N,T0500,2021,375626.1,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP09,XDC,V,N,T0500,2021,82257.1,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP041,XDC,V,N,T0500,2021,67476.8,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP02,XDC,V,N,T0500,2021,51578.6,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP051,XDC,V,N,T0500,2021,18250.5,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP093,XDC,V,N,T0500,2021,12100.8,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP12,XDC,V,N,T0500,2021,77880.4,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP081,XDC,V,N,T0500,2021,15954.8,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP094,XDC,V,N,T0500,2021,24624,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP111,XDC,V,N,T0500,2021,62523.2,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP072,XDC,V,N,T0500,2021,94078.9,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP045,XDC,V,N,T0500,2021,53794.6,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP122,XDC,V,N,T0500,2021,12919.7,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP098,XDC,V,N,T0500,2021,2046.4,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP10,XDC,V,N,T0500,2021,9518.3,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP064,XDC,V,N,T0500,2021,3963.4,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP139,XDC,V,N,T0500,2021,16537.3,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP023,XDC,V,N,T0500,2021,25337.9,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP096,XDC,V,N,T0500,2021,7049.5,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP032,XDC,V,N,T0500,2021,7014,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP021,XDC,V,N,T0500,2021,21763.3,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP053,XDC,V,N,T0500,2021,12576.6,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP031,XDC,V,N,T0500,2021,35498.4,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP03,XDC,V,N,T0500,2021,42512.4,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP043,XDC,V,N,T0500,2021,29395.1,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP13,XDC,V,N,T0500,2021,78950.5,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP073,XDC,V,N,T0500,2021,17375.8,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP08,XDC,V,N,T0500,2021,51836.4,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP112,XDC,V,N,T0500,2021,16268.6,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FRA,S14,S1,P31DC,_Z,_Z,CP082,XDC,V,N,T0500,2021,240.2,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP064,XDC,V,N,T0500,2021,9411.7,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP022,XDC,V,N,T0500,2021,25.1,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP061,XDC,V,N,T0500,2021,111239,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP07,XDC,V,N,T0500,2021,777615.3,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP045,XDC,V,N,T0500,2021,269896.9,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP081,XDC,V,N,T0500,2021,80989.2,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP093,XDC,V,N,T0500,2021,67920.7,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP051,XDC,V,N,T0500,2021,120247,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP10,XDC,V,N,T0500,2021,58995.4,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP13,XDC,V,N,T0500,2021,403040.1,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP055,XDC,V,N,T0500,2021,30529.3,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP012,XDC,V,N,T0500,2021,78487.3,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP121,XDC,V,N,T0500,2021,213106.2,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP03,XDC,V,N,T0500,2021,266224.8,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP042,XDC,V,N,T0500,2021,825108.1,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP139,XDC,V,N,T0500,2021,92304,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP021,XDC,V,N,T0500,2021,100895.6,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP095,XDC,V,N,T0500,2021,11357.4,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP04,XDC,V,N,T0500,2021,1623632.9,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP063,XDC,V,N,T0500,2021,64443.5,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP031,XDC,V,N,T0500,2021,214205.7,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP094,XDC,V,N,T0500,2021,132653.8,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP05,XDC,V,N,T0500,2021,350271.9,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP11,XDC,V,N,T0500,2021,438542.7,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP12,XDC,V,N,T0500,2021,344435.9,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP133,XDC,V,N,T0500,2021,99927.5,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP132,XDC,V,N,T0500,2021,45683.5,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP09,XDC,V,N,T0500,2021,422254.3,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP041,XDC,V,N,T0500,2021,330814.7,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP043,XDC,V,N,T0500,2021,71384,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP052,XDC,V,N,T0500,2021,22094.9,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP073,XDC,V,N,T0500,2021,83338.4,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP011,XDC,V,N,T0500,2021,753694.3,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP06,XDC,V,N,T0500,2021,308456.8,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP054,XDC,V,N,T0500,2021,24545.6,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP062,XDC,V,N,T0500,2021,123362.7,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP105,XDC,V,N,T0500,2021,18878.7,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP053,XDC,V,N,T0500,2021,59351.8,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP111,XDC,V,N,T0500,2021,353622.2,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP101,XDC,V,N,T0500,2021,10868.9,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP02,XDC,V,N,T0500,2021,260140.6,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP131,XDC,V,N,T0500,2021,165125.1,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP032,XDC,V,N,T0500,2021,52019.1,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP01,XDC,V,N,T0500,2021,832338.8,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP072,XDC,V,N,T0500,2021,456307.4,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP098,XDC,V,N,T0500,2021,28393.9,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP013,XDC,V,N,T0500,2021,157.2,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP112,XDC,V,N,T0500,2021,84920.5,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP082,XDC,V,N,T0500,2021,4312.8,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP056,XDC,V,N,T0500,2021,93503.2,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP044,XDC,V,N,T0500,2021,126429.2,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP024,XDC,V,N,T0500,2021,37924.9,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP102,XDC,V,N,T0500,2021,8947.2,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP096,XDC,V,N,T0500,2021,25597.8,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP104,XDC,V,N,T0500,2021,17872.1,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP074,XDC,V,N,T0500,2021,16545,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP103,XDC,V,N,T0500,2021,2428.5,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,EA20,S14,S1,P31DC,_Z,_Z,CP071,XDC,V,N,T0500,2021,221424.4,,F,1,A,6,EUR
