research_core_id,basket_version,economy_code,economy_name,category_code,raw_world_weight,fixed_universe_weight,covered_world_weight,normalization_rule,weight_source,weight_source_version,numerator_source_id,numerator_source_file,numerator_source_hash,ppp_source_heading,ppp_scope,derivation,quality_flags,rounding_residual_applied,evidence_class,status
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,FRA,France,CP07,0.003491584816184453102255,0.021801852551686873788354816,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1107000/page_0001.json,87d4aa25927cc2fc205ea887c1a59af3a1d37883273de87054cb8204060064c4,1107000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING,0,EXACT_OFFICIAL,RESEARCH_ONLY
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,FRA,France,CP08,0.001660973425880343842255,0.010371306907814334816900624,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1108000/page_0001.json,5bc837a4848d76f53ad7e19dded198dd2938ad073a9684262529f1c9e105634d,1108000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING,0,EXACT_OFFICIAL,RESEARCH_ONLY
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,FRA,France,CP09,0.002697079034398502487882,0.016840868122590612944165267,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,OECD_TABLE5_T501,raw/supplemental_nominal_hfce/OECD_TABLE5_T501/oecd_table5_t501.csv,e46dce7f39f5c14fa41a64b99ca4915118926ed6c5b7b99a399a91c50e5a131c,9110000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE,0,EXPERIMENTAL_RESEARCH,RESEARCH_ONLY
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,FRA,France,CP10,0.000413289362567732121389,0.002580625766877074099030963,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,OECD_TABLE5_T501,raw/supplemental_nominal_hfce/OECD_TABLE5_T501/oecd_table5_t501.csv,e46dce7f39f5c14fa41a64b99ca4915118926ed6c5b7b99a399a91c50e5a131c,9120000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE,0,EXPERIMENTAL_RESEARCH,RESEARCH_ONLY
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,FRA,France,CP11,0.002026296895292696018457,0.012652428184570978835635672,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1111000/page_0001.json,5808095da0497759e9af18ff6bd3270ad9bbea5334e3cb7613ea7bb184051ca9,1111000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING,0,EXACT_OFFICIAL,RESEARCH_ONLY
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,FRA,France,CP12,0.005800191046045163477395,0.036217052317142038277040799,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,OECD_TABLE5_T501,raw/supplemental_nominal_hfce/OECD_TABLE5_T501/oecd_table5_t501.csv,e46dce7f39f5c14fa41a64b99ca4915118926ed6c5b7b99a399a91c50e5a131c,9140000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE,0,EXPERIMENTAL_RESEARCH,RESEARCH_ONLY
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,ITA,Italy,CP01,0.004316360607342607665064,0.026951846360710540890124390,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1101000/page_0001.json,82e3557962d2a937db6c3a3bfb4f7e2d1b239274b612b37e07afbe23e71f55bd,1101000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING,0,EXACT_OFFICIAL,RESEARCH_ONLY
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,ITA,Italy,CP02,0.001126741827960691902633,0.007035504073437184623367983,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1102100/page_0001.json|raw/world_bank_icp_2021/data/1102200/page_0001.json,a8559c00c26318bdf8735f06d1f95a39a287275b83e0abe4e72f8d1468f670fb|017d2a7d67fc3e7ca16ec34ad465577f7be5d50dd440a8043988ec52f60819c1,1102100+1102200,STRICT_HFCE_COMPOSITE,ALCOHOL_PLUS_TOBACCO_EXCLUDING_NARCOTICS,OBSERVED_PARTICIPANT|STRICT_HFCE|NARCOTICS_EXCLUDED|NO_DOUBLE_COUNTING,0,OFFICIAL_DETERMINISTIC_DERIVATION,RESEARCH_ONLY
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,ITA,Italy,CP03,0.001437322895911543296417,0.008974807571786512205746204,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1103000/page_0001.json,67312784b54abe10080b54d9d1e53ab8e11fb5a40934da427c6291d308accc4a,1103000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING,0,EXACT_OFFICIAL,RESEARCH_ONLY
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,ITA,Italy,CP04,0.010756647123907796771002,0.067165727568445109272533888,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,OECD_TABLE5_T501,raw/supplemental_nominal_hfce/OECD_TABLE5_T501/oecd_table5_t501.csv,e46dce7f39f5c14fa41a64b99ca4915118926ed6c5b7b99a399a91c50e5a131c,9060000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE,0,EXPERIMENTAL_RESEARCH,RESEARCH_ONLY
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,ITA,Italy,CP05,0.001920418827096964699656,0.011991313489444283957301953,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1105000/page_0001.json,7e43e4eeed0876023a091f8cc1e6be2b171e87a4f49b2b32e8511bda700f9167,1105000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING,0,EXACT_OFFICIAL,RESEARCH_ONLY
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,ITA,Italy,CP06,0.001928290113680489704954,0.012040462697760985941669830,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,OECD_TABLE5_T501,raw/supplemental_nominal_hfce/OECD_TABLE5_T501/oecd_table5_t501.csv,e46dce7f39f5c14fa41a64b99ca4915118926ed6c5b7b99a399a91c50e5a131c,9080000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE,0,EXPERIMENTAL_RESEARCH,RESEARCH_ONLY
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,ITA,Italy,CP07,0.002837949403335208121478,0.017720478721830181906571764,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1107000/page_0001.json,87d4aa25927cc2fc205ea887c1a59af3a1d37883273de87054cb8204060064c4,1107000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING,0,EXACT_OFFICIAL,RESEARCH_ONLY
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,ITA,Italy,CP08,0.001344455852627061932731,0.008394935195433382218743365,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1108000/page_0001.json,5bc837a4848d76f53ad7e19dded198dd2938ad073a9684262529f1c9e105634d,1108000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING,0,EXACT_OFFICIAL,RESEARCH_ONLY
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,ITA,Italy,CP09,0.001979436931616457469454,0.012359829243851795445159534,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,OECD_TABLE5_T501,raw/supplemental_nominal_hfce/OECD_TABLE5_T501/oecd_table5_t501.csv,e46dce7f39f5c14fa41a64b99ca4915118926ed6c5b7b99a399a91c50e5a131c,9110000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE,0,EXPERIMENTAL_RESEARCH,RESEARCH_ONLY
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,ITA,Italy,CP10,0.000621937665344870544778,0.003883449490711993219911102,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,OECD_TABLE5_T501,raw/supplemental_nominal_hfce/OECD_TABLE5_T501/oecd_table5_t501.csv,e46dce7f39f5c14fa41a64b99ca4915118926ed6c5b7b99a399a91c50e5a131c,9120000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE,0,EXPERIMENTAL_RESEARCH,RESEARCH_ONLY
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,ITA,Italy,CP11,0.002283574828576318399837,0.014258900850007140196201432,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1111000/page_0001.json,5808095da0497759e9af18ff6bd3270ad9bbea5334e3cb7613ea7bb184051ca9,1111000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING,0,EXACT_OFFICIAL,RESEARCH_ONLY
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,ITA,Italy,CP12,0.004178474273192689523410,0.026090868413935573671769821,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,OECD_TABLE5_T501,raw/supplemental_nominal_hfce/OECD_TABLE5_T501/oecd_table5_t501.csv,e46dce7f39f5c14fa41a64b99ca4915118926ed6c5b7b99a399a91c50e5a131c,9140000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE,0,EXPERIMENTAL_RESEARCH,RESEARCH_ONLY
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,PRT,Portugal,CP01,0.000710834365516543733128,0.004438530593279128917185333,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1101000/page_0001.json,82e3557962d2a937db6c3a3bfb4f7e2d1b239274b612b37e07afbe23e71f55bd,1101000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING,0,EXACT_OFFICIAL,RESEARCH_ONLY
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,PRT,Portugal,CP02,0.000152790728172335097069,0.000954042677536418556355234,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1102100/page_0001.json|raw/world_bank_icp_2021/data/1102200/page_0001.json,a8559c00c26318bdf8735f06d1f95a39a287275b83e0abe4e72f8d1468f670fb|017d2a7d67fc3e7ca16ec34ad465577f7be5d50dd440a8043988ec52f60819c1,1102100+1102200,STRICT_HFCE_COMPOSITE,ALCOHOL_PLUS_TOBACCO_EXCLUDING_NARCOTICS,OBSERVED_PARTICIPANT|STRICT_HFCE|NARCOTICS_EXCLUDED|NO_DOUBLE_COUNTING,0,OFFICIAL_DETERMINISTIC_DERIVATION,RESEARCH_ONLY
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,PRT,Portugal,CP03,0.000201329867248585203051,0.001257126580359280028221378,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1103000/page_0001.json,67312784b54abe10080b54d9d1e53ab8e11fb5a40934da427c6291d308accc4a,1103000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING,0,EXACT_OFFICIAL,RESEARCH_ONLY
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,PRT,Portugal,CP04,0.001419524632139409615017,0.008863673189302821835673691,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,OECD_TABLE5_T501,raw/supplemental_nominal_hfce/OECD_TABLE5_T501/oecd_table5_t501.csv,e46dce7f39f5c14fa41a64b99ca4915118926ed6c5b7b99a399a91c50e5a131c,9060000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE,0,EXPERIMENTAL_RESEARCH,RESEARCH_ONLY
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,PRT,Portugal,CP05,0.000205557728790544092263,0.001283525828494246653177064,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1105000/page_0001.json,7e43e4eeed0876023a091f8cc1e6be2b171e87a4f49b2b32e8511bda700f9167,1105000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING,0,EXACT_OFFICIAL,RESEARCH_ONLY
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,PRT,Portugal,CP06,0.000539124455447332531426,0.003366354393050576418371942,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,OECD_TABLE5_T501,raw/supplemental_nominal_hfce/OECD_TABLE5_T501/oecd_table5_t501.csv,e46dce7f39f5c14fa41a64b99ca4915118926ed6c5b7b99a399a91c50e5a131c,9080000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE,0,EXPERIMENTAL_RESEARCH,RESEARCH_ONLY
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,PRT,Portugal,CP07,0.000415202243489224545502,0.002592570012826936653342418,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1107000/page_0001.json,87d4aa25927cc2fc205ea887c1a59af3a1d37883273de87054cb8204060064c4,1107000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING,0,EXACT_OFFICIAL,RESEARCH_ONLY
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,PRT,Portugal,CP08,0.000152642230042582638872,0.000953115438331442781519053,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1108000/page_0001.json,5bc837a4848d76f53ad7e19dded198dd2938ad073a9684262529f1c9e105634d,1108000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING,0,EXACT_OFFICIAL,RESEARCH_ONLY
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,PRT,Portugal,CP09,0.000227667755908762631616,0.001421583351516690023902527,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,OECD_TABLE5_T501,raw/supplemental_nominal_hfce/OECD_TABLE5_T501/oecd_table5_t501.csv,e46dce7f39f5c14fa41a64b99ca4915118926ed6c5b7b99a399a91c50e5a131c,9110000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE,0,EXPERIMENTAL_RESEARCH,RESEARCH_ONLY
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,PRT,Portugal,CP10,0.000177783253307990378889,0.001110098845891888742660820,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,OECD_TABLE5_T501,raw/supplemental_nominal_hfce/OECD_TABLE5_T501/oecd_table5_t501.csv,e46dce7f39f5c14fa41a64b99ca4915118926ed6c5b7b99a399a91c50e5a131c,9120000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE,0,EXPERIMENTAL_RESEARCH,RESEARCH_ONLY
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,PRT,Portugal,CP11,0.000679670546199291742128,0.004243940162437294771607667,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1111000/page_0001.json,5808095da0497759e9af18ff6bd3270ad9bbea5334e3cb7613ea7bb184051ca9,1111000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING,0,EXACT_OFFICIAL,RESEARCH_ONLY
ARMILAR_RESEARCH_CORE_V1,0.3.0-draft,PRT,Portugal,CP12,0.000630926671065886679713,0.003939577864397047782110571,0.160150831582167491646292,FIXED_UNIVERSE_NORMALISE_ONCE,public/latest/weights_observed_universe.csv,0.9.4,OECD_TABLE5_T501,raw/supplemental_nominal_hfce/OECD_TABLE5_T501/oecd_table5_t501.csv,e46dce7f39f5c14fa41a64b99ca4915118926ed6c5b7b99a399a91c50e5a131c,9140000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE,0,EXPERIMENTAL_RESEARCH,RESEARCH_ONLY
